Game,Console,Publisher,Developer,VGChartz Score,Critic Score,User Score,Total Shipped,Total Sales,NA Sales,PAL Sales,Japan Sales,Other Sales,Release Date,Last Update,Stripped Sales,,No errors,Number Conversion,Total
Slalom,NES_b,Nintendo,Rare Ltd.,,,,,,,,,,8/1/1987,,#VALUE!,,0,0,
The Legend of Kage,NES_b,Taito,Taito Corporation,,,,,,,,,,8/1/1987,,#VALUE!,,0,0,
Arkanoid,NES_b,Taito,Taito Corporation,,,,,,,,,,8/1/1987,,#VALUE!,,0,0,
Athena,NES_b,SNK,Micronics,,,,,,,,,,8/1/1987,,#VALUE!,,0,0,
Elevator Action,NES_b,Taito,Micronics,,,,,,,,,,8/1/1987,,#VALUE!,,0,0,
Arumana no Kiseki (FDS),NES_b,Konami,Konami,,,,,,,,,,8/11/1987,,#VALUE!,,0,0,
Family Mahjong,NES_b,Namco,Nihon Bussan,,,,,,,,,,8/11/1987,,#VALUE!,,0,0,
Metroid,Series_b,Nintendo,Nintendo,,,,18.03m,,,,,,8/15/1987,2/19/2020,#VALUE!,,0,0,
Metroid,NES_b,Nintendo,Nintendo R&D1,,,,2.73m,,,,,,8/15/1987,,#VALUE!,,0,0,
Mugen Senshi Valis,NES_b,Tokuma Shoten,Tokuma Shoten,,,,,,,,,,8/21/1987,,#VALUE!,,0,0,
The Legend of Zelda,NES_b,Nintendo,Nintendo EAD,,9,,6.51m,,,,,,8/22/1987,,#VALUE!,,0,0,
Super Lode Runner II (FDS),NES_b,Irem Software Engineering,Broderbund,,,,,,,,,,8/25/1987,,#VALUE!,,0,0,
Street Fighter,Series_b,Capcom,Capcom,,,,52.00m,,,,,,8/30/1987,2/3/2020,#VALUE!,,0,0,
World Class Track Meet,NES_b,Bandai,Bandai,,,,3.08m,,,,,,9/1/1987,,#VALUE!,,0,0,
Lode Runner,NES_b,Broderbund,Hudson Soft,,,,,1.10m,,,1.10m,0.00m,9/1/1987,,1.10,,1.10,1.1,
Raid on Bungeling Bay,NES_b,Broderbund,Hudson Soft,,,,,,,,,,9/1/1987,,#VALUE!,,0,0,
Ring King,NES_b,Data East,Namco,,,,,,,,,,9/1/1987,,#VALUE!,,0,0,
Spelunker,NES_b,Broderbund,Micro Graphic Image,,,,,,,,,,9/1/1987,,#VALUE!,,0,0,
Spy Hunter,NES_b,Sunsoft,SunSoft,,,,,,,,,,9/1/1987,,#VALUE!,,0,0,
Sqoon,NES_b,Irem Software Engineering,Irem Software Engineering,,,,,,,,,,9/1/1987,,#VALUE!,,0,0,
Star Voyager,NES_b,Acclaim Entertainment,ASCII Entertainment,,,,,,,,,,9/1/1987,,#VALUE!,,0,0,
Tiger-Heli,NES_b,Acclaim Entertainment,Micronics,,,,,,,,,,9/1/1987,,#VALUE!,,0,0,
Winter Games,NES_b,Acclaim Entertainment,Pony Canyon,,,,,,,,,,9/1/1987,,#VALUE!,,0,0,
3-D WorldRunner,NES_b,Acclaim Entertainment,Square,,,,,,,,,,9/1/1987,,#VALUE!,,0,0,
Deadly Towers,NES_b,Broderbund,Lenar,,,,,,,,,,9/1/1987,,#VALUE!,,0,0,
Double Dribble,NES_b,Konami,Konami,,,,,,,,,,9/1/1987,,#VALUE!,,0,0,
Famicom Mukashi Banashi: Shin Oniga Shima - Zenpen (FDS),NES_b,Nintendo,Pax Softonica,,,,,,,,,,9/4/1987,,#VALUE!,,0,0,
Zoids: Chuuou Tairiku no Tatakai,NES_b,Toshiba EMI,Micronics,,,,,,,,,,9/5/1987,,#VALUE!,,0,0,
SWAT: Special Weapons and Tactics,NES_b,Toei Animation,Shouei,,,,,,,,,,9/11/1987,,#VALUE!,,0,0,
Digital Devil Story: Megami Tensei,NES_b,Namco,Atlus Co.,,,,,,,,,,9/11/1987,,#VALUE!,,0,0,
Beyond Zork: The Coconut of Quendor,PC_b,Infocom,Infocom,,,,0.05m,,,,,,9/15/1987,,#VALUE!,,0,0,
Spelunker II: Yuushahe no Chousen,NES_b,Irem Software Engineering,Irem Software Engineering,,,,,,,,,,9/18/1987,,#VALUE!,,0,0,
Tsuppari Oozumou,NES_b,Tecmo,Tecmo,,,,,,,,,,9/18/1987,,#VALUE!,,0,0,
Bio Senshi Dan: Increaser tono Tatakai,NES_b,Jaleco,Jaleco Entertainment,,,,,,,,,,9/22/1987,,#VALUE!,,0,0,
Dungeon,PC_b,Unknown,Infocom,,,,,,,,,,9/25/1987,,#VALUE!,,0,0,
Famicom Mukashi Banashi: Shin Oniga Shima - Kouhen (FDS),NES_b,Nintendo,Pax Softonica,,,,,,,,,,9/30/1987,,#VALUE!,,0,0,
Mike Tyson's Punch-Out!!,NES_b,Nintendo,Nintendo IRD,,,,3.02m,,,,,,10/1/1987,,#VALUE!,,0,0,
Lunar Pool,NES_b,FCI,Compile,,,,,,,,,,10/1/1987,,#VALUE!,,0,0,
Maniac Mansion,PC_b,LucasArts,Lucasfilm Games,,,,,,,,,,10/1/1987,,#VALUE!,,0,0,
Zanac,NES_b,FCI,Compile,,,,,,,,,,10/1/1987,,#VALUE!,,0,0,
Ski Crazed,ApII_b,Baudville,Naughty Dog,,,,0.00m,,,,,,10/1/1987,9/30/2022,#VALUE!,,0,0,
Alpha Mission,NES_b,SNK,SNK Corporation,,,,,,,,,,10/1/1987,,#VALUE!,,0,0,
Sword of Kalin (FDS),NES_b,Square,Xtalsoft,,,,,,,,,,10/2/1987,,#VALUE!,,0,0,
Esper Boukentai,NES_b,Jaleco,Jaleco Entertainment,,,,,,,,,,10/13/1987,,#VALUE!,,0,0,
Mahjong Sengoku Jidai,MS_b,Sega,Sega,,,,,,,,,,10/18/1987,,#VALUE!,,0,0,
Shanghai,PCE_b,Hudson Soft,Hudson Soft,,,,,,,,,,10/30/1987,,#VALUE!,,0,0,
BikkuriMan World,PCE_b,Hudson Soft,West One,,,,,,,,,,10/30/1987,,#VALUE!,,0,0,
Top Gun,NES_b,Konami,Konami,,,,2.00m,,,,,,11/1/1987,,#VALUE!,,0,0,
Gotcha! The Sport!,NES_b,LJN,LJN Ltd.,,,,,,,,,,11/1/1987,,#VALUE!,,0,0,
Jaws,NES_b,LJN,LJN Ltd.,,,,,,,,,,11/1/1987,,#VALUE!,,0,0,
Kid Niki: Radical Ninja,NES_b,Data East,Irem Software Engineering,,,,,,,,,,11/1/1987,,#VALUE!,,0,0,
Star Force,NES_b,Tecmo,Hudson Soft,,,,,,,,,,11/1/1987,,#VALUE!,,0,0,
Super Pitfall,NES_b,Activision,Micronics,,,,,,,,,,11/1/1987,,#VALUE!,,0,0,
The Goonies II,NES_b,Konami,Konami,,,,,,,,,,11/1/1987,,#VALUE!,,0,0,
The Karate Kid,NES_b,LJN,Atlus Co.,,,,,,,,,,11/1/1987,,#VALUE!,,0,0,
BreakThru,NES_b,Data East,Data East,,,,,,,,,,11/1/1987,,#VALUE!,,0,0,
Lupin Sansei: Pandora no Isan,NES_b,Namco,Namco,,,,,,,,,,11/6/1987,,#VALUE!,,0,0,
BMX Trial: Alex Kidd,MS_b,Sega,Sega,,,,,,,,,,11/15/1987,,#VALUE!,,0,0,
Jikuu Yuten: Debias,NES_b,Namco,Namco,,,,,,,,,,11/27/1987,,#VALUE!,,0,0,
Tecmo Bowl,Series_b,Tecmo,Tecmo,,,,5.00m,,,,,,12/1/1987,2/8/2020,#VALUE!,,0,0,
Mega Man,NES_b,Capcom,Capcom,,,,,0.81m,0.45m,0.08m,0.27m,0.01m,12/1/1987,,0.81,,0.81,0.81,
Street Fighter,Arc_b,Capcom,Unknown,,,,,,,,,,12/1/1987,,#VALUE!,,0,0,
Wizards & Warriors,NES_b,Acclaim Entertainment,Rare Ltd.,,,,,,,,,,12/1/1987,,#VALUE!,,0,0,
Shanghai,NES_b,Sunsoft,Activision,,,,,,,,,,12/4/1987,,#VALUE!,,0,0,
Star Wars (Japan),NES_b,Namco,Namco,,,,,,,,,,12/4/1987,,#VALUE!,,0,0,
Dragon Scroll: Yomigaerishi Maryuu,NES_b,Konami,Konami,,,,,,,,,,12/4/1987,,#VALUE!,,0,0,
JJ - Tobidase Daisakusen Part II,NES_b,Square,Square,,,,,,,,,,12/7/1987,,#VALUE!,,0,0,
Exciting Baseball (FDS),NES_b,Konami,Konami,,,,,,,,,,12/8/1987,,#VALUE!,,0,0,
Family Tennis,NES_b,Namco,Namco,,,,,,,,,,12/11/1987,,#VALUE!,,0,0,
Mega Man,Series_b,Capcom,Capcom,,,,40.00m,,,,,,12/17/1987,2/3/2020,#VALUE!,,0,0,
Final Fantasy,Series_b,Square,Square,,,,180.00m,,,,,,12/18/1987,2/28/2020,#VALUE!,,0,0,
Taito Grand Prix: Eikou e no License,NES_b,Taito,Taito Corporation,,,,,,,,,,12/18/1987,,#VALUE!,,0,0,
Ultraman 2: Shutsugeki Katoku Tai!! (FDS),NES_b,Bandai,Tsuburaya Prod.,,,,,,,,,,12/18/1987,,#VALUE!,,0,0,
Idol Hotline: Nakayama Miho no Tokimeki High School (FDS),NES_b,Nintendo,Square,,,,,,,,,,12/19/1987,,#VALUE!,,0,0,
Gegege no Kitarou 2: Youkai Gundan no Chousen,NES_b,Bandai,Bandai,,,,,1.25m,,,1.25m,0.00m,12/22/1987,,1.25,,1.25,1.25,
Family Trainer: Tostugeki! Fuuun Takeshi Shiro,NES_b,Bandai,Bandai,,,,,,,,,,12/28/1987,,#VALUE!,,0,0,
Tetris,Series_b,The Tetris Company,Alexey Pajitnov,,,,496.40m,,,,,,1/1/1988,2/27/2020,#VALUE!,,0,0,
R.B.I. Baseball,NES_b,Tengen,Namco,,,,,2.20m,0.15m,,2.05m,,1/1/1988,,2.20,,2.20,2.2,
Gauntlet,PC_b,Mindscape,Mindscape Inc.,,,,1.00m,,,,,,1/1/1988,,#VALUE!,,0,0,
Star Soldier,NES_b,Taxan,Hudson Soft,,,,,0.96m,0.32m,0.06m,0.57m,0.01m,1/1/1988,,0.96,,0.96,0.96,
Gold Rush!,PC_b,Sierra Entertainment,Sierra Entertainment,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Golvellius: Valley of Doom,MS_b,Sega,Compile,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Impossible Mission,MS_b,U.S. Gold,Epyx,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
James Clavell's Shogun,PC_b,Infocom,"Infocom, Inc.",,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Journey: The Quest Begins,PC_b,Infocom,"Infocom, Inc.",,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Karateka,7800_b,Atari,"IBID, Inc.",,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Kenseiden,MS_b,Sega,Sega,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Manhunter: New York,PC_b,Sierra Entertainment,Evryware,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Monopoly,MS_b,Sega,Sega,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Ninja Gaiden,MS_b,Sega,Tecmo,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Nobunaga's Ambition,NES_b,KOEI,Koei,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Number Munchers,PC_b,MECC,MECC,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Operation Wolf,MS_b,Sega,Taito Corporation,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Othello (HES),NES_b,HES Interactive,Bits Studios,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Parlour Games,MS_b,Sega,Compile,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Penguin Land,MS_b,Sega,Sega,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Phantasy Star,MS_b,Sega,Sega,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Police Quest 2: The Vengeance,PC_b,Sierra Entertainment,Sierra On-Line,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Power Strike,MS_b,Sega,Compile Ltd.,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Predator,AST_b,Activision,Nippon Ichi Software / Gust,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Predator,C64_b,Activision,Unknown,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Predator,ZXS_b,Activision,Nippon Ichi Software / Gust,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
R-Type,MS_b,Sega,Irem Software Engineering,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Rambo III,MS_b,Sega,Sega,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Rampage,MS_b,Activision,Sega,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Rastan,MS_b,Sega,Taito Corporation,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
RealSports Baseball,7800_b,Atari,Atari,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Reggie Jackson Baseball,MS_b,Sega,Sega,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Renegade,NES_b,Taito,Technos Japan Corporation,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Rescue Mission,MS_b,Sega,Sega,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Rocket Ranger,PC_b,Cinemaware,Cinemaware,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Scramble Spirits,MS_b,Sega,Sega,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Sensible Soccer: European Champions,MS_b,Sega,Sensible Software,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Shanghai,MS_b,Sega,Sega,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Shinobi,MS_b,Sega,Sega,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Silpheed,PC_b,Sierra Entertainment,Game Art,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Sinbad and the Throne of the Falcon,PC_b,Cinemaware,Cinemaware,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Sons of Liberty,PC_b,SSI,SSI,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Space Harrier 3-D,MS_b,Sega,Sega,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Sports Action Pack,2600_b,Activision,Activision,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Sprintmaster,2600_b,Atari,Atari,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Spy vs Spy,MS_b,Sega,Sega,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Spy vs Spy,NES_b,Kemco,First Star Software,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Stargate,NES_b,HAL Laboratory,Unknown,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Strip Poker II: A Sizzling Game of Chance,PC_b,Artworx Software Company,"Artworx Software Co, Inc.",,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Summer Games,MS_b,Sega,Epyx,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Super Action Pack,2600_b,Activision,Activision,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Super Huey,7800_b,Atari,Atari,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Super Skateboardin',7800_b,Absolute Entertainment,Absolute Entertainment,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Super Thunder Blade,GEN_b,Sega,Sega,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Tank Command,7800_b,Unknown,Froggo,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
The Bard's Tale II: The Destiny Knight,PC_b,Electronic Arts,"Interplay Productions, Inc.",,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
The California Raisins,PC_b,Unknown,"Starsoft Development Laboratories, Inc.",,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Thunder Blade,MS_b,Sega,Sega,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Time Soldiers,MS_b,Sega,Alpha Denshi,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Tomcat: The F-14 Fighter Simulator,2600_b,Absolute Entertainment,Absolute Entertainment,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Touchdown Football,7800_b,Atari,Atari,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Tower Toppler,7800_b,Atari,Triffix Entertainment Inc.,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Trantor: The Last Stormtrooper,MSD_b,Keypunch,Probe Software,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Trantor: The Last Stormtrooper,AST_b,ProbeÂ EntertainmentÂ Ltd.,Probe Software,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Ultima V: Warriors of Destiny,PC_b,Origin Systems,"Origin Systems, Inc.",,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Universal Chaos,2600_b,Telegames,"Telegames, Inc.",,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Vigilante,MS_b,Sega,Sega,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Vindicators,NES_b,Tengen,HammerHead Ltd.,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Wasteland,PC_b,Electronic Arts,"Interplay Productions, Inc.",,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Water Ski,7800_b,Unknown,Froggo,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Will Harvey's Zany Golf,PC_b,Electronic Arts,Sandcastle,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Wizardry IV: The Return of Werdna,PC_b,Sirtech,"Sir-tech Software, Inc.",,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Wizardry V: Heart of the Maelstrom,PC_b,Unknown,"Sir-tech Software, Inc.",,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Wizball,MSD_b,Ocean Software,Unknown,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Wizball,AST_b,Ocean Software,Unknown,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Wizball,Amig_b,Ocean Software,Unknown,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Wonder Boy in Monster Land,MS_b,Sega,Westone Bit Entertainment,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Ys II Eternal,PC_b,Falcom Corporation,Nihon Falcom Corporation,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Ys: The Vanished Omens,MS_b,Sega,Sega,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Zak McKracken and the Alien Mindbenders,PC_b,LucasArts,Lucasfilm Games,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Zillion II: The Tri Formation,MS_b,Sega,Tatsunoko Productions,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Body Slam: Super Pro Wrestling,Int_b,INTV Corporation,Realtime Associates,,,,,,,,,,1/1/1988,1/13/2018,#VALUE!,,0,0,
Mountain Madness: Super Pro Skiing,Int_b,INTV Corporation,Realtime Associates,,,,,,,,,,1/1/1988,1/13/2018,#VALUE!,,0,0,
Pole Position,Int_b,INTV Corporation,Realtime Associates,,,,,,,,,,1/1/1988,1/13/2018,#VALUE!,,0,0,
Red Storm Rising,PC_b,Microprose,MicroProse,,,,,,,,,,1/1/1988,3/31/2018,#VALUE!,,0,0,
Super Pro Decathlon,Int_b,INTV Corporation,Realtime Associates,,,,,,,,,,1/1/1988,1/13/2018,#VALUE!,,0,0,
Commando,2600_b,Activision,Data East,,,,,0.47m,0.44m,0.02m,,0.00m,1/1/1988,,0.47,,0.47,0.47,
Defender II,2600_b,Atari,"Williams Electronic Games, Inc.",,,,,0.45m,0.42m,0.02m,,0.00m,1/1/1988,,0.45,,0.45,0.45,
Dragonlance,Series_b,Strategic Simulations,Strategic Simulations,,,,0.41m,,,,,,1/1/1988,3/22/2021,#VALUE!,,0,0,
Wayne Gretzky Hockey,All_b,Bethesda Softworks,Bethesda Softworks,,,,0.35m,,,,,,1/1/1988,5/25/2021,#VALUE!,,0,0,
Battle Chess,All_b,Interplay Productions,Interplay Productions,,,,0.25m,,,,,,1/1/1988,3/28/2021,#VALUE!,,0,0,
Manhunter,Series_b,Sierra Online,Evryware,,,,0.20m,,,,,,1/1/1988,10/5/2022,#VALUE!,,0,0,
Captain Blood,PC_b,Mindscape,Exxos,,,,0.10m,,,,,,1/1/1988,,#VALUE!,,0,0,
Grand Prix Circuit,All_b,Accolade,Distinctive Software,,,,0.10m,,,,,,1/1/1988,4/23/2022,#VALUE!,,0,0,
Macadam Bumper,All_b,Accolade,ERE Informatique,,,,0.10m,,,,,,1/1/1988,3/20/2021,#VALUE!,,0,0,
Manhunter: New York,All_b,Sierra Online,Evryware,,,,0.10m,,,,,,1/1/1988,10/5/2022,#VALUE!,,0,0,
Heroes of the Lance,All_b,Strategic Simulations,U.S. Gold,,,,0.09m,,,,,,1/1/1988,3/26/2021,#VALUE!,,0,0,
Super Football,2600_b,Atari,Atari,,,,,0.08m,0.07m,0.00m,,0.00m,1/1/1988,,0.08,,0.08,0.08,
Super Baseball,2600_b,Atari,Atari,,,,,0.07m,0.07m,0.00m,,0.00m,1/1/1988,,0.07,,0.07,0.07,
Menace,All_b,Psygnosis,DMA Design,,,,0.02m,,,,,,1/1/1988,4/23/2021,#VALUE!,,0,0,
Zork Quest: Assault on Egreth Castle,PC_b,Infocom,"Tom Snyder Productions, Inc.",,,,0.02m,,,,,,1/1/1988,,#VALUE!,,0,0,
Lane Mastodon vs. the Blubbermen,PC_b,Infocom,"Tom Snyder Productions, Inc.",,,,0.02m,,,,,,1/1/1988,,#VALUE!,,0,0,
Gamma Force in Pit of a Thousand Screams,PC_b,Infocom,"Tom Snyder Productions, Inc.",,,,0.01m,,,,,,1/1/1988,,#VALUE!,,0,0,
Zork Zero: The Revenge of Megaboz,PC_b,Infocom,Infocom,,,,0.00m,,,,,,1/1/1988,,#VALUE!,,0,0,
Aaargh,PC_b,Arcadia Systems,Arcadia Systems,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Aaargh!,PC_b,Arcadia Systems,Arcadia Systems,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Ace of Aces,7800_b,Atari,Artech Studios,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
After Burner,MS_b,Sega,Sega,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
After Burner,Amig_b,Sega,SunSoft,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
After Burner,MSX_b,Sega,SunSoft,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
After Burner,AST_b,Sega,SunSoft,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
After Burner,ACPC_b,Sega,SunSoft,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Airborne Ranger,PC_b,Microprose,"MicroProse Software, Inc.",,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Alex Kidd: The Lost Stars,MS_b,Sega,Sega,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Alien Syndrome,NES_b,Sunsoft,Tengen,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Alien Syndrome,MS_b,Sega,Sega,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Arkanoid,PC_b,Taito,Taito Corporation,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Aztec Adventure,MS_b,Sega,Sega,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Ballblazer,7800_b,Atari,General Computer Corp.,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Barnyard Blaster,7800_b,Atari,Atari,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Battle Chess,PC_b,Interplay,"Interplay Productions, Inc.",,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Battlehawks 1942,PC_b,Lucasfilm Games,Lucasfilm Games,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Blade Eagle 3-D,MS_b,Sega,Sega,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Bomber Raid,MS_b,Activision,Sanritsu,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
California Games,2600_b,Epyx,Epyx,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Captain Power and the Soldiers of the Future,PC_b,Unknown,"Box Office, Inc.",,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Captain Silver,MS_b,Sega,Sega,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Champions of Europe,MS_b,TecMagik,TecMagik,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Chrono Quest,PC_b,Psygnosis,Psygnosis,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Crack'ed,7800_b,Atari,Atari,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Crossbow,7800_b,Atari,Atari,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Cyborg Hunter,MS_b,Activision,Activision,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Dark Chambers,7800_b,Atari,Atari,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Dark Chambers,2600_b,Atari,Atari,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Dark Sceptre,ACPC_b,Firebird Software,Beyond Software,,,,,,,,,,1/1/1988,1/6/2018,#VALUE!,,0,0,
Dark Sceptre,ZXS_b,Firebird Software,Unknown,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Donkey Kong,7800_b,Atari,Nintendo,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Donkey Kong Junior,7800_b,Atari,Nintendo,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Double Dragon,MS_b,Sega,Technos Japan Corporation,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Double Dragon,PC_b,Arcadia Systems,Arcadia Systems,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Eamon,PC_b,Unknown,PC-SIG,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Elite,AST_b,Firebird,Unknown,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Elite,Amig_b,Firebird,Unknown,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
F-18 Hornet,7800_b,Absolute Entertainment,Absolute Entertainment,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Fantasy Zone: The Maze,MS_b,Sega,Sega,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Fight Night,7800_b,Atari,Atari,,,,,,,,,,1/1/1988,,#VALUE!,,0,0,
Wasteland,All_b,Electronic Arts,Interplay Productions,,,,0.25m,,,,,,1/2/1988,3/30/2021,#VALUE!,,0,0,
Family Circuit,NES_b,Namco,Game Studio,,,,,,,,,,1/6/1988,,#VALUE!,,0,0,
Konami Wai Wai World,NES_b,Konami,Konami,,,,,,,,,,1/14/1988,,#VALUE!,,0,0,
Platoon,NES_b,Sunsoft,SunSoft,,,,,,,,,,1/14/1988,,#VALUE!,,0,0,
SD Gundam World: Gachapon Senshi - Scramble Wars (FDS),NES_b,Bandai,Bandai,,,,,,,,,,1/19/1988,,#VALUE!,,0,0,
Ice Hockey (FDS),NES_b,Nintendo,Nintendo,,,,,,,,,,1/21/1988,,#VALUE!,,0,0,
Jaseiken Necromancer,PCE_b,Hudson Soft,Hudson Soft,,,,,,,,,,1/22/1988,,#VALUE!,,0,0,
Sukeban Deka III,NES_b,Toei Animation,Shouei,,,,,,,,,,1/22/1988,,#VALUE!,,0,0,
Ripple Island,NES_b,Sunsoft,Tokai Engineering,,,,,,,,,,1/23/1988,,#VALUE!,,0,0,
Donald Land,NES_b,Data East,Data East,,,,,,,,,,1/29/1988,,#VALUE!,,0,0,
Miracle Warriors: Seal of the Dark Lord,MS_b,Sega,Sega,,,,,,,,,,1/31/1988,,#VALUE!,,0,0,
